ticker,tickerId,exchangeId,type,secType,regionId,regionCode,currencyId,name,symbol,disSymbol,disExchangeCode,exchangeCode,listStatus,template,derivativeSupport,isPTP,isAdr,filingsSupport,shariahFlag,issuerRegionId,securitySubType,bondSupport,mkTradeTime,tradeTime,status,close,change,changeRatio,marketValue,volume,turnoverRate,overnight,nBaSize,timeZone,tzName,preClose,open,high,low,vibrateRatio,avgVol10D,avgVol3M,negMarketValue,pe,forwardPe,indicatedPe,peTtm,eps,epsTtm,pb,totalShares,outstandingShares,fiftyTwoWkHigh,fiftyTwoWkLow,dividend,yield,baSize,ntvSize,currencyCode,lotSize,latestDividendDate,latestSplitDate,latestEarningsDate,ps,bps,estimateEarningsDate,tradeStatus,bboValve
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-26T16:45:05.391+0000,2025-08-26T16:45:05.391+0000,T,346.38,-0.22,-0.0006,1117230663626.93,39977453,0.0124,0,1,America/New_York,EDT,346.60,344.69,349.14,343.72,0.0156,74470859,100443474,973366604161.54,169.94,277.10,76.96,200.75,2.038,1.725,14.44,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.04,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-26T17:39:18.029+0000,2025-08-26T17:39:18.029+0000,T,227.92,0.76,0.0033,3382347486850.00,19145928,0.0013,0,1,America/New_York,EDT,227.16,226.87,228.17,224.69,0.0153,37204135,54918399,3315634254270.87,37.46,30.88,25.90,34.65,6.08,6.58,51.44,14840390000,14547678978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.29,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-26T17:39:20.594+0000,2025-08-26T17:39:20.594+0000,T,345.88,-0.72,-0.0021,1115618261727.32,44926593,0.0139,0,1,America/New_York,EDT,346.60,344.69,349.14,343.72,0.0156,74470859,100443474,971961828753.32,169.69,276.70,76.96,200.46,2.038,1.725,14.42,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.03,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-26T18:47:10.201+0000,2025-08-26T18:47:10.201+0000,T,228.10,0.94,0.0041,3385092959000.00,21784131,0.0015,0,1,America/New_York,EDT,227.16,226.87,228.53,224.69,0.0169,37204135,54918399,3318325574881.80,37.49,30.91,25.90,34.68,6.08,6.58,51.48,14840390000,14547678978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.29,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-26T18:47:10.711+0000,2025-08-26T18:47:10.711+0000,T,347.79,1.19,0.0034,1121762741860.87,51283598,0.0159,0,1,America/New_York,EDT,346.60,344.69,349.14,343.72,0.0156,74470859,100443474,977315093711.62,170.63,278.23,76.96,201.57,2.038,1.725,14.50,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.09,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-26T19:36:28.392+0000,2025-08-26T19:36:28.392+0000,T,228.52,1.36,0.0060,3391325922800.00,24305227,0.0016,0,1,America/New_York,EDT,227.16,226.87,228.72,224.69,0.0177,37204135,54918399,3324435600052.56,37.56,30.96,25.90,34.74,6.08,6.58,51.57,14840390000,14547678978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.31,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-26T19:36:28.156+0000,2025-08-26T19:36:28.156+0000,T,349.33,2.73,0.0079,1126735416413.04,60356923,0.0187,0,1,America/New_York,EDT,346.60,344.69,350.00,343.72,0.0181,74470859,100443474,981647444675.50,171.38,279.46,76.96,202.46,2.038,1.725,14.57,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.15,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-26T20:00:04.284+0000,2025-08-26T20:23:21.893+0000,A,229.31,2.15,0.0095,3403049830900.00,54417803,0.0037,0,1,America/New_York,EDT,227.16,226.87,229.49,224.69,0.0211,37204135,54918399,3335928266445.18,37.69,31.07,25.90,34.86,6.08,6.58,51.75,14840390000,14547678978,259.18,168.80,1.040,0.0045,0,0,USD,1,2025-08-11,2020-08-31,,8.34,4.431,10/29-11/03,A,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-26T20:00:00.737+0000,2025-08-26T20:23:26.337+0000,A,351.67,5.07,0.0146,1134293610794.63,75546869,0.0234,0,1,America/New_York,EDT,346.60,344.93,351.90,343.72,0.0236,74470859,100443474,988232382091.13,172.53,281.34,76.96,203.82,2.038,1.725,14.66,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.23,23.98,10/21-10/27,A,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-27T13:43:55.298+0000,2025-08-27T13:43:55.298+0000,T,229.53,0.22,0.0010,3406314716700.00,3387650,0.0002,0,1,America/New_York,EDT,229.31,228.58,230.25,228.30,0.0085,39685702,54891203,3339128755820.34,37.73,31.10,25.90,34.89,6.08,6.58,51.80,14840390000,14547678978,259.18,168.80,1.040,0.0045,0,0,USD,1,2025-08-11,2020-08-31,,8.35,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-27T13:43:55.733+0000,2025-08-27T13:43:55.733+0000,T,351.38,-0.29,-0.0008,1133358230616.82,8700202,0.0027,0,1,America/New_York,EDT,351.67,352.10,355.39,351.13,0.0121,74782386,99753080,987417449367.82,172.39,281.10,76.96,203.65,2.038,1.725,14.65,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.22,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-27T14:41:31.599+0000,2025-08-27T14:41:31.599+0000,T,230.52,1.21,0.0053,3421006702800.00,9024669,0.0006,0,1,America/New_York,EDT,229.31,228.58,230.70,228.30,0.0105,39685702,54891203,3353530958008.56,37.89,31.24,25.90,35.04,6.08,6.58,52.02,14840390000,14547678978,259.18,168.80,1.040,0.0045,0,0,USD,1,2025-08-11,2020-08-31,,8.38,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-27T14:41:33.504+0000,2025-08-27T14:41:33.504+0000,T,352.69,1.02,0.0029,1137583568661.41,22908055,0.0071,0,1,America/New_York,EDT,351.67,352.10,355.39,349.78,0.0160,74782386,99753080,991098697186.91,173.03,282.15,76.96,204.41,2.038,1.725,14.71,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.26,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-27T15:39:48.481+0000,2025-08-27T15:39:48.481+0000,T,229.83,0.52,0.0023,3410766833700.00,12794976,0.0009,0,1,America/New_York,EDT,229.31,228.58,230.70,228.30,0.0105,39685702,54891203,3343493059513.74,37.78,31.14,25.90,34.94,6.08,6.58,51.87,14840390000,14547678978,259.18,168.80,1.040,0.0045,0,0,USD,1,2025-08-11,2020-08-31,,8.36,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-27T15:39:50.148+0000,2025-08-27T15:39:50.148+0000,T,352.77,1.10,0.0031,1137839991848.09,31336504,0.0097,0,1,America/New_York,EDT,351.67,352.10,355.39,349.78,0.0160,74782386,99753080,991322101157.61,173.07,282.22,76.96,204.46,2.038,1.725,14.71,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.27,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-27T16:45:15.173+0000,2025-08-27T16:45:15.173+0000,T,229.61,0.30,0.0013,3407501947900.00,15312787,0.0010,0,1,America/New_York,EDT,229.31,228.58,230.70,228.30,0.0105,39685702,54891203,3340292570138.58,37.74,31.11,25.90,34.91,6.08,6.58,51.82,14840390000,14547678978,259.18,168.80,1.040,0.0045,0,0,USD,1,2025-08-11,2020-08-31,,8.35,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-27T16:45:16.013+0000,2025-08-27T16:45:16.013+0000,T,350.73,-0.94,-0.0027,1131258463390.08,40804635,0.0127,0,1,America/New_York,EDT,351.67,352.10,355.39,349.16,0.0177,74782386,99753080,985588065909.63,172.07,280.58,76.96,203.27,2.038,1.725,14.63,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.20,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-27T17:38:53.387+0000,2025-08-27T17:38:53.387+0000,T,229.94,0.63,0.0027,3412325074650.00,16923780,0.0011,0,1,America/New_York,EDT,229.31,228.58,230.70,228.30,0.0105,39685702,54891203,3345020565806.43,37.80,31.16,25.90,34.95,6.08,6.58,51.89,14840390000,14547678978,259.18,168.80,1.040,0.0045,0,0,USD,1,2025-08-11,2020-08-31,,8.36,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-27T17:38:54.287+0000,2025-08-27T17:38:54.287+0000,T,350.64,-1.03,-0.0029,1130971398438.96,45084283,0.0140,0,1,America/New_York,EDT,351.67,352.10,355.39,349.16,0.0177,74782386,99753080,985337965866.96,172.03,280.51,76.96,203.22,2.038,1.725,14.62,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,12.19,23.98,10/21-10/27,T,0
